F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
3757.32,964.74,-222.63,1.59,-18413.6,USA,1897.44,1196.7,-43.14,Very high,18.46,-18457.32,-78.24,695.86,-24.15,-5194.15,9,12.04,4186.11,-123.36,21,156.57,18.56,1767.36,1649.96,635.42,10.82,-395.14,541.86,4.32,377.3,274.88,-66.99,61.19,-136.38,68.31,3571.97
5347.05,669.26,-312.94,0.24,-10302.6,UK,1644.8,2218.7,-52.66,Very low,27.21,-15791.18,-39.96,1078.3,-79.85,-7843.89,15,10.32,-6135.75,-86.65,18,-877.98,20.12,5019.05,657.62,303.02,7.1,-401.14,486.81,4.42,3.8,251.74,-22.32,158.9,-186.63,57.3,-1447.25
3460.68,1029.29,-254.76,19.86,-19498.64,USA,2264.93,955.34,-47.32,Medium,20.06,-17049.1,-77.31,1780.06,-105.91,-6415.69,9,4.22,-4244.85,-123.58,9,1428.45,19.75,6745.83,1771.36,395.1,7.32,-299.98,675.93,2.89,303.02,183.62,-189.45,61.81,-170.01,47.4,3367.63
2640.63,871.06,-242.44,0.03,-21528.96,UK,2041.38,1388.14,-52.46,Low,22.19,-13535.74,-34.5,1885.18,77.33,-6780.79,6,4.32,18311.7,-199.62,3,598.77,18.26,2065.48,2504.82,438.96,-18.66,-554.84,543.15,1.82,291.44,302.18,-106.89,24.18,-177.63,63.84,792.38
4423.62,478.31,-221.46,0.09,-15116.82,UK,1865.16,1612.04,-47.84,Medium,18.86,-28787.1,-50.37,2364.28,-77.76,-4740.74,15,13.76,5720.91,-121.17,15,465.63,19.72,4817.18,1096.74,407.98,12.28,-428.4,251.34,3.18,1425.86,244.72,-325.41,100.12,-316.65,73.2,-275.5
5274.18,247.9,-119.92,0.09,-18792.44,Europe,1960.65,1158.74,-58.62,Very high,18.15,-21955.7,-59.07,1657.3,-45.7,-5315.69,9,6.42,-314.88,-90.11,15,465,16.72,533.63,1663.24,289.08,12.6,-406.42,990.21,0.28,201.72,265.2,-152.4,75.51,-181.62,53.37,2722.76
1289.07,416.95,-248.08,0.96,-20622.3,USA,2727.29,1928.86,-40.14,Very low,17.26,-18814.24,-64.89,183.7,127.99,-5836.96,21,1.06,11762.79,-138.84,9,-1153.35,18.21,2255.29,1337.6,355.14,-2.46,-488.8,559.5,0.7,1175.78,262.16,-194.22,103.85,-179.97,46.89,22.12
4585.2,279.04,-260.22,170.28,-11082.24,UK,2168.21,2965.76,-49.22,Low,20.68,-10051.02,-52.08,1186.1,-165.58,-6431.26,9,1,10728.39,-130.57,6,399.42,15.85,8152.58,1825.82,449.76,8.12,-453.38,496.38,3.69,564.5,214.08,-108.69,95.21,-193.89,55.74,1426.94
4838.79,937.56,-279.13,20075.49,-8151,Europe,1333.95,1644.22,-47.38,Very low,27.96,-21689.64,-75.63,1224.86,-81.78,-5242.79,18,2.96,3055.98,-156.41,9,-497.55,16.93,4384.04,2966.56,425.72,7.6,-582.8,512.13,3.06,432.02,248.6,-72.93,106.06,-168.33,57.42,-432.06
4920.87,523.13,-250.36,184.74,-13161.24,Rest,2081.71,2645.2,-56.82,Very low,26.68,-14892.94,-59.97,1617.96,-66.08,-7301.69,6,9.64,-1864.83,-138.8,9,253.2,21.35,5259.93,1577.84,690.32,1.12,-211.66,749.04,6.16,161.44,273.22,-45.99,142.38,-365.31,63.6,283.16
4845.54,633.23,-184.33,19.71,-10136.58,USA,2402.25,2268.08,-47.44,Very high,19.32,-30749.92,-56.28,1086.9,-87.28,-7216.65,12,8.2,10614.57,-130.37,9,-539.01,19.38,7752.28,1680.56,314.7,7.62,-466.5,400.23,6.84,913.88,151.4,-113.64,75.66,-342.24,64.17,3046.82
5485.17,1105.63,-238.51,146.07,-13771,Rest,2320.75,2339.42,-57.52,High,20.82,-25762.24,-61.8,636.86,-92.88,-8017.63,12,13.3,-667.47,-157.6,9,-1501.23,15.54,4114.79,1788.2,293.2,4.82,-261.48,616.92,1.4,611.1,247.28,-95.64,115.99,-269.37,53.88,926.98
3294.75,1184.6,-209.18,4.62,-7652.26,UK,2241.98,1867.54,-51.84,Medium,18.81,-23255.66,-43.29,2329.12,-50.02,-6343.58,15,4.66,9253.71,-135.54,27,-1356.78,18.86,3030.52,1712.56,343.58,11.56,-394.28,205.23,1.62,429.32,150.44,-98.25,100.41,-104.25,33.51,670.35
4613.46,801.28,-229.53,0.24,-17836.18,Rest,950.71,1464.8,-46.78,Very high,22.33,-11492.3,-49.26,1878.76,-58.33,-7955.98,6,4.66,7423.53,-191.27,12,77.43,15.57,6015.97,1925.1,338.52,14.8,-333.04,504.87,4.79,-169.8,260.46,4.65,54.71,-232.14,49.32,804.53
4234.68,830.42,-248.91,0.3,-22076.94,USA,1966.06,1822.34,-35.08,Very high,19.48,-16579.24,-63.42,977.92,-100.3,-6972.65,12,25.16,15618.9,-140.33,12,-1469.52,16.68,13987.18,1225.86,421.58,4.26,-431.38,562.02,-1.72,-65,261,-134.97,65.13,-105.84,69.39,872.63
4479.27,783.19,-281.2,5.67,-24931.26,USA,2682.12,175.4,-48.66,Low,17.99,-10502.38,-45.27,1781.16,-46.37,-3974.84,6,11.8,-1415.97,-153.33,15,723.57,26.46,-333.56,639.54,520.06,-7.44,-401.48,396.72,-0.67,1301.18,169.18,-144.48,104.51,-294.09,50.07,2928.41
4410.45,940.14,-252.97,5.82,-9160.02,UK,1345.02,2712.98,-39.48,Medium,24.46,-16418.98,-49.92,1827.32,-58.89,-3974.36,6,9.2,5631.93,-116.05,18,-156.21,19.12,4800.25,1977.08,293.86,8.48,-267.24,569.88,1.66,99.78,248.64,-186.48,123.18,-181.26,39.42,718.41
4707.09,808.19,-257.62,0,-13584.9,Europe,1590.78,1155.1,-58.14,Low,18.25,-18145.38,-62.94,1401.66,-54.82,-3806.09,9,1.88,3617.22,-185.41,9,694.02,19.37,10625.73,1752.88,173.88,12.76,-424.2,539.13,4.84,1089.42,288.56,-91.2,83.45,-325.59,59.49,-1052.8
3998.46,597.92,-261.03,0.03,-13027.62,Europe,1924.17,1674.42,-42.88,Very high,20.89,-20755.52,-47.94,1730.54,-59.9,-3817.7,9,8.28,5235.18,-252.56,15,-717.21,21.93,6858.7,990.48,380.26,11.12,-337,544.56,-1.83,734.32,274.46,-187.11,85.97,-152.82,63.81,119.82
5327.34,263.06,-265.39,0.03,-16581.54,Rest,1369.27,2137.74,-49.36,Very high,24.79,-22562.98,-56.4,1077.58,-55.14,-9284,9,9.58,23946.78,-120.3,15,77.79,17.61,4862.13,1897.82,460.02,11.08,-284.54,523.5,7.74,575.38,181.84,-225.63,112.44,-236.88,68.04,29.17
3594.36,651.57,-180.36,0.12,-17803.06,Europe,1912.16,1132.44,-46.54,Very high,20.77,-19870.98,-66.09,1054.34,-27.32,-5228.27,15,4.84,7443.15,-133.84,9,-423.6,13.34,6479.41,1617.5,534.56,2.18,-386.1,722.1,5.73,243.62,224.94,-196.5,129.4,-233.22,53.34,920.68
7190.64,708.81,-221,0.84,-8407.32,Rest,2477.02,1533.44,-32.88,High,17.14,-16137.86,-51.39,2853.2,-41.33,-3445.79,12,6.64,11828.52,-205.64,18,-307.92,16.12,12403.02,1241.42,447.34,9.06,-394.3,567.66,-2.75,218.3,241.02,-199.86,65.8,-374.28,45.48,469.31
5027.34,671.01,-238.54,0.15,-17403.16,USA,1164.72,1376.48,-59.86,Very high,20.65,-18387.14,-64.26,125.46,-54.63,-3824.32,6,7.68,-275.13,-115.27,6,-148.59,22.05,8506.23,2258.7,387.48,7.08,-192.96,570.81,5.77,-295.92,321.46,-70.89,149.23,-282.06,57.66,3469.81
3068.25,1195.43,-230.95,10.65,-10629.16,Rest,1123.38,1793.4,-41.5,Medium,21.88,-21217.54,-74.49,1691.14,-22.39,-6847.47,9,14.2,-4672.89,-123.66,12,-1335.39,13.56,4438.53,808.8,404.58,4.54,-331.76,592.8,0.31,459.72,231.56,-84.78,101.79,-167.61,42.36,483.4
3904.8,477.96,-177.55,51.93,-10083.22,Europe,1536.94,2011.58,-38.92,Very low,17.19,-22768.38,-65.25,838.38,29.67,-5757.65,12,9.22,5279.49,-66.71,15,1394.79,16.72,5629.03,2236.98,429.24,11.54,-357.78,466.62,-1.95,1291.44,253.16,-192.63,144.87,-132.27,47.91,1092.66
4223.88,1232.08,-277.11,24.06,-19470.36,USA,2259.81,2063.58,-51.76,Medium,21.84,-23021.2,-50.19,2048.06,-0.65,-5371.43,9,5.9,-7295.25,-101.23,12,-902.67,21.86,8442.2,2098.56,407.6,18.78,-420.9,550.59,4.87,632.4,254.34,-130.98,80.88,-314.88,35.34,1091.89
6313.65,979.27,-241.33,4.71,-26536.44,Rest,990.55,1290.16,-42.52,Very high,26.23,-16782.74,-45.84,1867.8,-93.19,-551.31,6,13.12,2433.54,-161.37,21,-407.73,7.31,1697.56,1170.26,385.6,19.18,-304.84,718.89,5.29,79.88,191.74,-32.55,103.66,-175.86,47.34,487.11
4303.59,1466.06,-184.65,8.7,-9862.28,Europe,2120.11,1128.22,-47.02,High,19.31,-11360.96,-48.63,1932.68,-71.38,-7658.26,3,26.78,12036.15,-122.95,6,-1428.99,28.85,2747.35,2062.16,355.26,-4.98,-424.56,600.03,0.21,475.06,222.82,-6.3,67.32,-237.87,39.09,2876.65
7893.42,942.37,-238.25,10.83,-18771.42,Europe,1960,1883.3,-49.76,Low,30.13,-17197.64,-53.58,1421.24,-22.59,-5416.48,6,4.56,-3411.87,-164.81,15,-450.18,16.71,6050.12,2845.8,389.28,12.5,-277.1,799.32,2.62,791.6,210.82,-105.87,74.59,-116.28,53.46,-1395.59
3894.6,805.88,-233.04,0,-10229.5,USA,2043.89,2197.4,-35.7,Very high,19.47,-23146.18,-67.17,2426.28,32.86,-1407.57,21,6.94,7700.4,-143.71,12,-525,17.32,3145.92,1728.18,302.8,-6.18,-174.08,454.14,2,791.56,262.12,-207.72,84.72,-364.8,72.21,46.44
4761.12,1086.11,-198.96,0.42,-9626.78,Rest,2529.18,1495.34,-61.16,Low,21.04,-25329.92,-47.19,1579.96,-35.78,-7010.83,9,6.26,-14314.44,-39.1,9,-1685.31,20.74,7403.82,2434.04,277.8,15.32,-297.18,321.36,2.24,636.14,228.76,-80.43,161.32,-108.03,55.14,96.81
4816.29,1175.91,-265.22,10.8,-15558,USA,1236.2,2135.16,-52.92,Low,19.14,-19471.66,-63.72,1525.48,-15.08,-11185.49,9,8.84,12624.27,-137.63,3,-1712.22,11.31,2768.45,456.52,352.64,-1.78,-436.68,748.38,2.24,1955.68,221.78,-298.26,66.99,-226.32,44.58,935.18
4239.72,1214.79,-244.13,0.3,-13564.74,USA,3338.88,1308.4,-50.84,Medium,20.32,-15751.98,-49.32,911.74,-18.29,-6892.8,6,5.88,-8224.32,-27.56,12,-1612.65,21.54,3119.44,2240.72,405.08,7.28,-360.58,531.93,1.71,965.58,313.78,-114,77.45,-154.14,65.13,1016.24
2352.3,786.83,-311.71,11.34,-18229.08,UK,2159.97,891.4,-45.08,Very high,24.49,-17266.84,-62.91,1615,-98.1,-9546.78,15,8.2,2202.57,-92.39,3,-530.64,9.06,6277.85,1063.84,297.14,12.6,-224.1,411.51,5.48,1129.68,244.18,-181.62,120.81,-55.92,53.31,401.59
2373.87,809.8,-244.23,28.74,-18784.66,Rest,2024.77,2145.46,-38.9,Very high,23.92,-13865.18,-62.1,865.4,-64.42,-7576.77,18,2.18,17414.76,-136.11,21,-177.66,20.53,4063.82,2110.16,588.88,2.38,-354.14,617.4,6.06,-844.04,228.12,-0.84,24.83,-264.09,60.96,730.56
3698.85,972.68,-285.69,39.48,-10554.08,Europe,2249.6,2032.82,-58.9,Medium,20.15,-29898.04,-69.72,1164.04,-21.27,-3748.66,6,4.96,5310.93,-217.57,6,381.33,18.35,830.94,1626.18,385.5,-6.82,-411.86,769.92,3.23,817.44,299.46,-159.36,151.3,-196.71,54.45,2805.01
4242.57,454.32,-242.87,0.06,-13148.52,USA,3823.5,1665.42,-49.08,Low,21.99,-20431.5,-66.84,1438.5,-60.69,-9333.88,9,5.64,3147.78,-118.45,12,918.6,12.5,2668.32,1719.46,398.3,5.22,-522.04,728.49,3.12,-17.3,226.02,-139.86,104.21,-214.98,11.25,617.81
4087.05,789.8,-215.82,1.17,-26607.18,UK,1890.41,1046.4,-49.18,Low,17.55,-19012.02,-58.92,2279.86,-3.33,-5376.27,6,2.36,14582.82,-98.81,18,444.03,17.38,3237.11,1337.84,352.84,-4.56,-627.08,575.97,2.26,2312.26,200.84,-149.61,82,-175.65,47.82,248.31
4708.83,1061.16,-238.06,18.54,-13744.86,UK,2198.96,2883.18,-45.52,High,19.56,-18324.54,-66.99,1963.08,9.31,-7998.87,9,2.24,15148.38,-122.04,12,-570.24,18.82,9965.15,1772.72,390.4,2.48,-363.52,675.81,8.39,524.52,244.48,-241.89,108.84,-149.52,51.21,1403.3
3544.83,1105.57,-240.24,9.45,-14095.84,UK,2053.4,1549.48,-34.52,High,17.96,-27572.66,-48.87,1806.9,-31.93,-5964.21,12,3.66,-1306.08,-108.6,3,-358.14,18.37,2678.31,716.94,260.32,-0.64,-364,622.62,6.04,1290.42,216.54,60.81,68.29,-327.51,39.81,1780.32
2562.3,1026.25,-226.46,0.27,-10814.02,Rest,1898.82,2508.28,-51.06,Low,22.81,-27180.98,-56.97,1193.94,-16.7,-3399.25,18,15.54,2707.65,-156.87,12,-22.35,13.8,4119.62,2213.78,400.74,23.2,-489.36,479.58,1.49,-410.92,243.32,-222.06,91.53,-133.14,25.65,48.36
4048.35,551.8,-308,1.29,-20397.12,USA,2644.82,2878.94,-52.62,Low,21.97,-17840.38,-67.02,1069.9,-71.59,-8404.28,9,18.14,1018.65,-206.45,9,640.26,21.81,3514.7,1862.94,461.12,2.58,-303.26,637.92,5.95,666.78,259.7,-42.63,98.55,-330.39,48.87,551.54
4964.49,1051.66,-208.17,0.48,-10979.24,USA,2631.7,2640.48,-46.18,Medium,18.72,-24224.5,-54.57,1142.52,-63.8,-11023.06,12,3.48,8638.53,-147.42,15,-967.11,17.29,6417.74,870.4,187.64,10.54,-417.68,1002.87,-0.37,408.26,72.14,-165.36,137.78,-381.45,2.28,1039.57
3527.73,855.93,-224.44,0.3,-21770.34,Rest,2254.35,3605.46,-40.4,Very high,22.58,-22880.16,-73.29,3125.9,-53.21,-2783.5,18,5.76,-4056.81,-139.03,3,-876,5.34,7386.84,1568.96,393.26,7.3,-247.68,616.08,4.64,716.86,192.16,-134.07,41.85,-391.59,69.15,99.45
3745.41,1115.1,-210.53,0.3,-7112.98,USA,1930.37,2162.08,-46.16,Low,19.97,-25021.76,-54.45,1740.54,-51.04,-2383.39,6,5.98,16447.11,-113.71,12,151.26,17.89,1470.28,1798.82,433.76,5.6,-552.26,566.4,1.7,976.92,277.34,-148.47,138.61,-272.13,56.61,1118.59
3028.35,1136.08,-285.8,0.21,-11662.1,Europe,2053.02,1084.72,-39.58,Low,19.9,-29036.9,-59.19,1813.48,-22.47,-5607.62,12,5.02,35531.85,-55.89,9,-254.19,11.58,4491.59,1511.74,367.92,15.28,-552.72,391.71,4.08,783.88,247.88,7.98,148.64,-119.55,65.76,-128.78
6538.68,1054.87,-234.71,0.15,-11311.44,USA,2378.01,2360.08,-72.94,Very low,24.95,-20746.6,-61.05,1325.26,-60.78,-7353.74,12,0.74,10132.92,-103.69,3,-1979.13,18.87,2048.48,1354.44,370.1,17.82,-376.78,552.99,5.92,-388.36,249.8,-327.03,118.65,-222.51,54.87,88.25
3554.31,1141.2,-189.43,16.26,-10627.86,Rest,1491.48,1221.18,-48.84,High,20.85,-31653.42,-50.19,1020.64,-59.68,-6324.3,12,5.96,-1384.8,-145.71,9,-48.96,15.16,4800.01,581.14,239.12,26.78,-511.2,697.83,0.68,1400.9,237.76,58.83,79.72,-191.34,51.96,427.34
4604.97,755.38,-207,7.59,-19352.38,UK,2335.05,2127.62,-49.38,Low,17.75,-21759.96,-65.67,967,-115.36,-7537.46,12,3.02,2915.64,-133.95,3,1823.82,20.66,5843.73,1969.08,420.92,5.3,-399.16,549.84,3.32,894.16,249.18,-137.88,87.19,-149.85,54.12,1432.73
4454.85,1034.87,-287.19,27.21,-13037.64,Rest,1983.35,1873.48,-50.9,High,25.27,-21553.82,-57.57,682.4,-66.89,-9614.23,24,3.4,13898.13,-135.83,18,-350.7,19.97,7489.51,1934.04,299.6,5.98,-391.14,578.16,-0.46,569.16,220.22,-28.26,116.91,-190.26,56.31,-139.13
3440.49,1103.61,-226.06,6.66,-20640.54,UK,1744.76,2097.44,-51.62,Very low,19.57,-21536.78,-51.66,2328.98,-72.65,-334.38,18,2.02,1649.61,-155.87,9,-678.27,19.53,5911.76,1240.7,296.6,11.04,-357.46,649.71,5.72,888.38,291.7,-51.66,77.96,-217.95,46.32,16.59
4083.96,1367.99,-257.77,0.06,-23507.62,Europe,1973.1,1574.56,-42.36,Very high,18.74,-13457.34,-57.84,1135.02,-15.15,-1219.18,21,4.18,1374.42,-105.96,15,-872.31,15.37,3878.2,844.08,291.7,7.44,-367.96,604.08,-3.47,968.7,253.82,-152.01,109.39,-173.01,73.2,-426.62
6342.03,838.15,-242.58,1.29,-15375.76,USA,1834.58,896.28,-44.74,Medium,23.91,-14108.2,-53.55,2332.5,41.82,-10332.47,15,6.4,-3579.84,-78.45,12,-353.01,17.45,5981.92,1072.82,397.6,-6.54,-372.64,458.1,2.73,696.36,347.76,-196.53,104.68,-127.11,47.91,-92.79
4107.24,232.87,-252.71,2158.95,-16561.42,UK,1626.63,1738.6,-44.92,High,18.84,-31224.84,-58.47,1273.8,-52.16,-7394.71,15,4.6,-1427.46,-171.37,6,645.15,20.99,3095.21,289.92,452.2,13.18,-421.98,440.37,-2.09,-111.3,281.16,-148.56,94.69,-407.64,56.13,3112.81
3612.36,985.46,-271.89,27.51,-13743.38,Europe,1157.9,1795.4,-43.08,Medium,23.94,-22586.44,-52.8,1635.56,-54.43,-8169.19,15,9.48,-9509.43,-117.63,9,465.39,25.5,8878.33,1292.88,499.62,14.54,-583.74,539.46,7.65,671.7,178.32,-239.37,123.76,-326.04,45.93,-516.85
2467.2,984.36,-226.02,6.87,-6290.28,USA,883.96,3629.96,-51.64,High,20.98,-19475.74,-56.91,1557.42,-73.21,-5883,9,4.78,-2523.15,-189.6,9,253.26,12.34,7897.68,1012.1,391.8,8.14,-367.52,497.31,7.73,776.82,127.92,-293.61,64.29,-226.47,54.6,2131.49
2523.45,750.4,-210.27,0.12,-21761.1,UK,1213.5,1651.76,-61.16,Medium,18.94,-18065.16,-59.46,428,-74.91,-6719,9,25.06,1288.08,-164.87,0,737.1,20.22,7023.8,2011.38,512.64,8.8,-400.2,514.29,7.65,743.22,141.34,-146.4,75.3,-11.82,51.15,897.97
3498.96,1245.66,-211.48,0.09,-16679.32,Europe,1343.14,1832.28,-54.64,Very low,22.23,-21189.8,-59.04,1690.98,-14.83,-7059.41,24,20.04,-6083.79,-142.19,9,126.9,19.02,9510.37,1331.4,440.32,21.86,-326.84,580.17,-0.5,-11.1,276.42,-42.54,87.98,-249.9,64.17,-1481.28
5252.31,1255.9,-240.54,9.66,-4724.66,UK,1802.67,2485.48,-46.48,Very low,21.06,-23243.54,-80.76,1510.28,-44.55,-5398.56,18,2,9034.11,-71.62,15,1004.52,16.11,4502.41,1814.8,328.72,6.34,-379.52,663.66,0.54,1274.28,218.84,-226.44,71.86,-133.62,46.08,-446.61
4633.68,726.41,-265.08,84.99,-10378.72,Europe,1613.9,1846.1,-43.04,Medium,22.32,-20846.08,-59.13,1450.86,-60.73,-4261.4,15,0.7,-13440.87,-116.58,9,-887.46,16.86,3648.1,1957.22,368.18,12.86,-327,504.06,6.19,-248.86,243.7,-80.94,71.84,-179.7,54.03,2351.94
4583.13,535.66,-238.28,2.25,-18805.5,UK,2043.59,1475.94,-46.14,Medium,21.61,-20987.08,-45.66,833.28,-76.26,-7753.21,12,9.82,-15025.65,-122.82,9,-1163.94,18.02,7651.76,1404.9,435.38,24.8,-492.52,516.87,1.85,276.72,196.58,-219.9,71.02,-156.33,40.14,582.44
4468.74,1185.49,-292.22,62.58,-15526.56,USA,2473.08,919.4,-48.84,Very low,19.1,-13051.1,-58.89,1226.9,2.05,-10842.06,12,2.46,5151.3,-138.95,12,-831.54,16.14,7312.1,1064.94,359.88,12.22,-360.24,599.28,2.9,173.3,364.08,3.15,99.03,-262.98,48.87,2147.25
5020.83,1114.85,-240.28,0.54,-6540.2,USA,2303.01,884.7,-50.22,Medium,19.82,-33601.26,-49.98,2044.16,-51.94,-2570.72,18,28.72,-15534.54,-65.56,3,-944.67,23.24,4884.37,1830.72,428.14,5.96,-332.78,609.15,4.46,541.48,202.64,-130.77,149.94,-178.86,70.11,387.26
5556.36,1000.28,-237.05,0.15,-28309.68,USA,1531.09,1735.58,-47.26,High,20.92,-28471.82,-68.1,1707.72,-54.88,1229.53,18,0.76,-11279.58,-209.36,18,-219.66,14.95,8946.5,1146.44,396.5,10.74,-357.94,647.88,3.43,1135.66,257.56,-182.13,47.98,-136.32,45.36,-141.66
3664.29,992.52,-245.62,0.09,-18943.38,Europe,1952.99,2089.34,-25.72,Medium,20.88,-17625.4,-51.06,1849.72,11.09,-8244.27,6,5.68,-14566.98,-129.76,6,-2085.18,11.16,3500.91,2750,452.16,20.62,-371.46,736.14,6.88,289.66,289.26,26.37,119.39,-122.34,56.97,1524.53
4242.78,1395.54,-202.73,5.16,-9377.8,Europe,1723.63,1972.44,-50.4,Very low,22.16,-16546.74,-59.97,1244.14,-6.06,-1727,9,3.12,14117.43,-146.78,15,644.37,21.67,5900.65,2313.46,499.38,16.96,-433.68,481.32,-1.96,808.6,208.46,-58.65,126.02,-74.22,56.37,-562.55
3802.44,758.12,-224.25,1.11,-17451.62,Rest,2657.7,873.18,-53.56,Very low,19.83,-12044.26,-68.16,1327.66,-84,-3506.32,9,4.86,12279.48,-146.12,3,-1067.22,19.15,-2960.22,1615.66,473.7,23.08,-368.7,601.35,-2.7,671.2,194.28,-124.56,25.79,-238.29,64.71,707.23
4672.83,902.88,-239.59,1.74,-14357.28,Rest,2134.71,2080.42,-47.5,Very low,20.87,-12271.64,-66.75,1036.62,-55.44,-6905.51,0,2.14,-4780.86,-171.16,12,-1265.04,17.6,6036.83,1393.42,506.42,9.94,-395,479.19,2.02,-231.24,328.52,-123.48,88.42,-155.94,48.48,760.96
3254.16,1060.03,-287.51,3.06,-21750.58,Europe,1870.72,1521.16,-49.76,Medium,18.73,-20307.5,-55.11,330.14,-51.63,-4991.71,9,5.26,-2518.05,-168.56,12,458.46,17.71,6030.17,1272.2,370.2,10.76,-345.62,638.43,2.31,986.22,176.32,-126.84,109.56,-108.57,65.04,1584.7
4547.52,1285.46,-233.47,0.12,-13264.82,Rest,2160.11,2280.3,-41.98,High,21.36,-13908.12,-74.1,1123.34,-41.82,-9721.17,18,11.62,-3621.51,-131.24,15,397.11,17.41,8070.09,2392.72,494.02,6.02,-485.36,579.78,0.69,628.06,295.68,-144.93,115.7,-153.75,56.82,-63.25
4840.38,909.83,-237.84,1.74,-6153.6,USA,1281.13,1829.56,-45.04,Very high,17.99,-23158.96,-59.94,2087.34,-62.28,-10702.97,24,5.46,-7482.84,-142.78,12,-1227.09,19.36,5902.73,1551.18,230.06,10.4,-295.76,529.53,7.26,468.64,167.6,-184.38,61.85,-106.89,62.4,1272.39
3834.51,990.37,-179.81,34.47,-21224.72,UK,1670.02,1932.4,-43.58,Very low,26.61,-27216.62,-53.61,2119.7,-57.99,-6845.44,9,3.86,-9546.84,-155.28,21,630.6,22.74,-2095.95,1494.78,293.18,1.4,-374.04,496.32,-4.02,1572.54,309.02,-131.28,100.77,-190.65,55.32,-579.9
2900.58,1188.06,-232.98,0.36,-29119.56,Europe,1850.65,1853.04,-43.84,Low,18.19,-30070.9,-78.6,1981.48,-52.88,-10781.14,6,5.66,8934.75,-73.17,15,964.65,14.97,10380.42,1160.7,340.68,9.62,-399.88,726.75,3.61,38.9,302.08,-118.41,96.08,-299.13,65.34,1449.5
4179.06,1169.33,-269.4,2.34,-20453.9,Rest,1739.79,2018.04,-52.5,Low,28.45,-13975.76,-44.46,1115.52,-58.44,-5151.83,18,19.44,-14013.48,-112.5,9,1547.13,18.47,2528.57,2132.12,398.2,13.38,-254.16,602.34,5.7,868.1,304.94,-98.04,116.28,-71.19,41.97,-227.3
4324.41,1132.3,-210.08,0.03,-17999.06,Rest,1366.3,2851.02,-48.14,High,20.57,-17353.46,-85.77,1427.9,-43.89,-7020.95,12,13.78,14685.06,-159.75,6,162.24,16.95,6628.95,1374.42,310.02,8.7,-319.78,419.1,3.74,785.16,210.58,-421.32,94.41,-266.94,78.45,121.1
4296.42,657.76,-239.69,0.06,-19234.06,USA,1698.24,2115.98,-41.24,Medium,22.22,-21933.22,-49.86,1907.3,-33.9,-10140.8,21,12.54,7877.49,-111.1,12,-811.08,16.96,8736.02,2195.46,439.22,11.16,-366.74,629.22,0.4,276.24,153.18,-189.87,102.4,-110.94,67.89,-150.32
4143.99,1001.73,-200.94,2.34,-2776.02,Rest,1891.48,1917.48,-43.82,High,19.12,-26058.5,-54.87,1480.94,-67.73,-224.42,9,13.5,14346.18,-115.93,9,1253.4,17.69,10816.06,2150.18,394.58,3.04,-268.58,523.38,4.14,940.08,276.56,-126.06,122.63,-216.9,52.98,480.01
4299.72,675.02,-245.39,20.25,-18595.64,Rest,1436.55,2181,-49.64,Very low,21.56,-30010.22,-73.26,833.12,-19.86,-7580.85,12,7.14,14174.22,-115.14,18,-858.54,23.06,13865.05,1495.94,378.98,20.82,-366.22,692.43,0.37,690.76,355.72,-265.53,71.1,-423.39,57.87,-124.81
4102.47,529.73,-245.92,0.48,-15120.96,Rest,2035.09,1748.86,-42.38,Very high,18.33,-8501.84,-66.84,2552.88,-131.01,-7340.82,12,1.16,10492.95,-102.97,9,-683.1,22.81,4774.53,2475.38,395.82,-3.66,-371.68,455.7,1.94,829.64,209.82,-196.56,156.12,-55.98,60.6,768.22
4432.17,1136.84,-233.8,102.69,-8418.6,USA,1209.21,2345.42,-64.34,Very high,19.37,-25769.24,-60.15,1072,-75.84,-6510.6,6,16.04,14345.04,-144.54,15,-1063.71,13.11,7278.01,2322.34,440.52,-2.02,-320.82,578.28,2.92,1100,237.24,-163.8,55.33,-143.88,47.13,3457.4
3011.34,625.3,-272.85,0.15,-6595.5,UK,2074.74,1456.92,-41.68,Very low,17.29,-22292.14,-58.74,1254.96,-34.51,1330.5,12,4.5,9876.6,-152.81,15,-2026.38,18.34,2956.28,1664.48,366.56,8.12,-322.72,581.28,1.89,346,193.34,-185.52,101.92,-183.54,46.44,551.92
4421.19,1285.29,-120.31,735.03,-15690.68,Rest,1840.38,-145.7,-54.4,High,19.3,-11873.36,-62.01,946.36,-44.76,-2720.16,9,28.52,16927.2,-151.17,9,-432.24,16.69,-1821.11,699,307.58,8.34,-474.04,613.08,2.44,1138.94,263.96,-129.54,113.35,-226.62,44.52,1596.99
5186.1,63.43,-256.7,0.45,-18147.34,UK,2381.31,1444.08,-43.94,High,21.5,-15856,-56.34,1908.46,-62.25,-10169.2,15,16.32,18291.33,-161.65,18,770.43,23.13,-1595.04,2324.72,387.68,5.6,-395.04,547.5,-1.44,376.1,318.02,-68.28,107.55,-209.82,64.62,840.48
4255.11,450.82,-190.59,0.81,-11549,Rest,1614.56,2245.22,-48.02,Medium,19.46,-7641.78,-66.75,821.06,-13.57,-10759.46,9,14.34,5832.6,-192.13,6,-1014.51,15.76,2288.59,1986.06,355.06,-8.14,-255.34,615.48,0.59,1663.08,236.98,-245.37,112.65,-263.19,35.61,299.28
